date,market,category,commodity,unit,price,H-date
8/15/2017,Irbid,milk and dairy,"Cheese (white, boiled)",KG,5.72,23/11/1438
8/15/2017,Irbid,milk and dairy,Milk (pasteurized),L,1.13,23/11/1438
8/15/2017,Irbid,miscellaneous food,Salt (iodised),750 G,0.25,23/11/1438
8/15/2017,Irbid,miscellaneous food,Sugar,KG,0.7,23/11/1438
8/15/2017,Irbid,non-food,Fuel (gas),12.5 KG,7,23/11/1438
8/15/2017,Irbid,non-food,Fuel (kerosene),L,0.48,23/11/1438
8/15/2017,Irbid,non-food,Fuel (petrol-gasoline),L,0.65,23/11/1438
8/15/2017,Irbid,oil and fats,Oil (olive),L,5.83,23/11/1438
8/15/2017,Irbid,oil and fats,Oil (vegetable),1.8 L,1.99,23/11/1438
8/15/2017,Irbid,pulses and nuts,"Beans (fava, dry)",KG,1.36,23/11/1438
8/15/2017,Irbid,pulses and nuts,Chickpeas,KG,2.08,23/11/1438
8/15/2017,Irbid,pulses and nuts,Lentils,KG,1.13,23/11/1438
8/15/2017,Irbid,vegetables and fruits,Apples (red),KG,1.58,23/11/1438
8/15/2017,Irbid,vegetables and fruits,Bananas,KG,0.8,23/11/1438
8/15/2017,Irbid,vegetables and fruits,Cucumbers,KG,0.78,23/11/1438
8/15/2017,Irbid,vegetables and fruits,Garlic,KG,2.29,23/11/1438
8/15/2017,Irbid,vegetables and fruits,Onions,KG,0.52,23/11/1438
8/15/2017,Irbid,vegetables and fruits,Oranges (big size),KG,1.16,23/11/1438
8/15/2017,Irbid,vegetables and fruits,Spinach,KG,0.81,23/11/1438
8/15/2017,Irbid,vegetables and fruits,Tomatoes,KG,0.35,23/11/1438
8/15/2017,Jarash,cereals and tubers,Bread (pita),KG,0.17,23/11/1438
8/15/2017,Jarash,cereals and tubers,Bulgur,KG,0.71,23/11/1438
8/15/2017,Jarash,cereals and tubers,Pasta,300 G,0.34,23/11/1438
8/15/2017,Jarash,cereals and tubers,Potatoes,KG,0.61,23/11/1438
8/15/2017,Jarash,cereals and tubers,Rice (imported),KG,1.22,23/11/1438
8/15/2017,Jarash,"meat, fish and eggs",Eggs,2 KG,2.38,23/11/1438
8/15/2017,Jarash,"meat, fish and eggs","Fish (tuna, canned)",170 G,1,23/11/1438
8/15/2017,Jarash,"meat, fish and eggs",Meat (beef),KG,8.46,23/11/1438
8/15/2017,Jarash,"meat, fish and eggs",Meat (chicken),KG,1.9,23/11/1438
8/15/2017,Jarash,"meat, fish and eggs","Meat (chicken, whole)",KG,1.35,23/11/1438
8/15/2017,Jarash,"meat, fish and eggs",Meat (lamb),KG,10.7,23/11/1438
8/15/2017,Jarash,milk and dairy,Cheese (picon),160 G,0.81,23/11/1438
8/15/2017,Jarash,milk and dairy,"Cheese (white, boiled)",KG,6,23/11/1438
8/15/2017,Jarash,milk and dairy,Milk (pasteurized),L,1.2,23/11/1438
8/15/2017,Jarash,miscellaneous food,Salt (iodised),750 G,0.25,23/11/1438
8/15/2017,Jarash,miscellaneous food,Sugar,KG,0.72,23/11/1438
8/15/2017,Jarash,non-food,Fuel (gas),12.5 KG,7,23/11/1438
8/15/2017,Jarash,non-food,Fuel (kerosene),L,0.48,23/11/1438
8/15/2017,Jarash,non-food,Fuel (petrol-gasoline),L,0.65,23/11/1438
8/15/2017,Jarash,oil and fats,Oil (olive),L,5.95,23/11/1438
8/15/2017,Jarash,oil and fats,Oil (vegetable),1.8 L,2.12,23/11/1438
8/15/2017,Jarash,pulses and nuts,"Beans (fava, dry)",KG,1.41,23/11/1438
8/15/2017,Jarash,pulses and nuts,Chickpeas,KG,1.76,23/11/1438
8/15/2017,Jarash,pulses and nuts,Lentils,KG,1.02,23/11/1438
8/15/2017,Jarash,vegetables and fruits,Apples (red),KG,1.5,23/11/1438
8/15/2017,Jarash,vegetables and fruits,Bananas,KG,0.84,23/11/1438
8/15/2017,Jarash,vegetables and fruits,Cucumbers,KG,0.82,23/11/1438
8/15/2017,Jarash,vegetables and fruits,Garlic,KG,2.3,23/11/1438
8/15/2017,Jarash,vegetables and fruits,Onions,KG,0.55,23/11/1438
8/15/2017,Jarash,vegetables and fruits,Oranges (big size),KG,1.19,23/11/1438
8/15/2017,Jarash,vegetables and fruits,Spinach,KG,0.76,23/11/1438
8/15/2017,Jarash,vegetables and fruits,Tomatoes,KG,0.37,23/11/1438
8/15/2017,Maan,cereals and tubers,Bread (pita),KG,0.17,23/11/1438
8/15/2017,Maan,cereals and tubers,Bulgur,KG,0.95,23/11/1438
8/15/2017,Maan,cereals and tubers,Pasta,300 G,0.35,23/11/1438
8/15/2017,Maan,cereals and tubers,Potatoes,KG,0.58,23/11/1438
8/15/2017,Maan,cereals and tubers,Rice (imported),KG,1.13,23/11/1438
8/15/2017,Maan,"meat, fish and eggs",Eggs,2 KG,2.41,23/11/1438
8/15/2017,Maan,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.97,23/11/1438
8/15/2017,Maan,"meat, fish and eggs",Meat (beef),KG,7.48,23/11/1438
8/15/2017,Maan,"meat, fish and eggs",Meat (chicken),KG,2.43,23/11/1438
8/15/2017,Maan,"meat, fish and eggs","Meat (chicken, whole)",KG,1.55,23/11/1438
8/15/2017,Maan,"meat, fish and eggs",Meat (lamb),KG,10.06,23/11/1438
8/15/2017,Maan,milk and dairy,Cheese (picon),160 G,0.7,23/11/1438
8/15/2017,Maan,milk and dairy,"Cheese (white, boiled)",KG,4.67,23/11/1438
8/15/2017,Maan,milk and dairy,Milk (pasteurized),L,1.1,23/11/1438
8/15/2017,Maan,miscellaneous food,Salt (iodised),750 G,0.25,23/11/1438
8/15/2017,Maan,miscellaneous food,Sugar,KG,0.72,23/11/1438
8/15/2017,Maan,non-food,Fuel (gas),12.5 KG,7,23/11/1438
8/15/2017,Maan,non-food,Fuel (kerosene),L,0.48,23/11/1438
8/15/2017,Maan,non-food,Fuel (petrol-gasoline),L,0.65,23/11/1438
8/15/2017,Maan,oil and fats,Oil (olive),L,5.38,23/11/1438
8/15/2017,Maan,oil and fats,Oil (vegetable),1.8 L,1.75,23/11/1438
8/15/2017,Maan,pulses and nuts,"Beans (fava, dry)",KG,1.17,23/11/1438
8/15/2017,Maan,pulses and nuts,Chickpeas,KG,2.12,23/11/1438
8/15/2017,Maan,vegetables and fruits,Apples (red),KG,1.22,23/11/1438
8/15/2017,Maan,vegetables and fruits,Bananas,KG,0.97,23/11/1438
8/15/2017,Maan,vegetables and fruits,Cucumbers,KG,0.59,23/11/1438
8/15/2017,Maan,vegetables and fruits,Garlic,KG,3.2,23/11/1438
8/15/2017,Maan,vegetables and fruits,Onions,KG,0.4,23/11/1438
8/15/2017,Maan,vegetables and fruits,Oranges (big size),KG,1.12,23/11/1438
8/15/2017,Maan,vegetables and fruits,Tomatoes,KG,0.34,23/11/1438
8/15/2017,Madaba,cereals and tubers,Bread (pita),KG,0.16,23/11/1438
8/15/2017,Madaba,cereals and tubers,Bulgur,KG,0.94,23/11/1438
8/15/2017,Madaba,cereals and tubers,Pasta,300 G,0.33,23/11/1438
8/15/2017,Madaba,cereals and tubers,Potatoes,KG,0.64,23/11/1438
8/15/2017,Madaba,cereals and tubers,Rice (imported),KG,1.25,23/11/1438
8/15/2017,Madaba,"meat, fish and eggs",Eggs,2 KG,2.19,23/11/1438
8/15/2017,Madaba,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.97,23/11/1438
8/15/2017,Madaba,"meat, fish and eggs",Meat (beef),KG,9,23/11/1438
8/15/2017,Madaba,"meat, fish and eggs","Meat (chicken, whole)",KG,1.52,23/11/1438
8/15/2017,Madaba,"meat, fish and eggs",Meat (lamb),KG,9,23/11/1438
8/15/2017,Madaba,milk and dairy,Cheese (picon),160 G,0.71,23/11/1438
8/15/2017,Madaba,milk and dairy,"Cheese (white, boiled)",KG,5.75,23/11/1438
8/15/2017,Madaba,milk and dairy,Milk (pasteurized),L,1.21,23/11/1438
8/15/2017,Madaba,miscellaneous food,Salt (iodised),750 G,0.23,23/11/1438
8/15/2017,Madaba,miscellaneous food,Sugar,KG,0.76,23/11/1438
8/15/2017,Madaba,non-food,Fuel (gas),12.5 KG,7,23/11/1438
8/15/2017,Madaba,non-food,Fuel (kerosene),L,0.48,23/11/1438
8/15/2017,Madaba,non-food,Fuel (petrol-gasoline),L,0.65,23/11/1438
8/15/2017,Madaba,oil and fats,Oil (olive),L,5.14,23/11/1438
8/15/2017,Madaba,oil and fats,Oil (vegetable),1.8 L,2.01,23/11/1438
8/15/2017,Madaba,pulses and nuts,"Beans (fava, dry)",KG,1.27,23/11/1438
8/15/2017,Madaba,pulses and nuts,Chickpeas,KG,2.39,23/11/1438
8/15/2017,Madaba,pulses and nuts,Lentils,KG,1.27,23/11/1438
8/15/2017,Madaba,vegetables and fruits,Apples (red),KG,1.25,23/11/1438
8/15/2017,Madaba,vegetables and fruits,Bananas,KG,0.78,23/11/1438
8/15/2017,Madaba,vegetables and fruits,Cucumbers,KG,0.66,23/11/1438
8/15/2017,Madaba,vegetables and fruits,Garlic,KG,2.62,23/11/1438
8/15/2017,Madaba,vegetables and fruits,Onions,KG,0.5,23/11/1438
8/15/2017,Madaba,vegetables and fruits,Oranges (big size),KG,0.75,23/11/1438
8/15/2017,Madaba,vegetables and fruits,Spinach,KG,0.7,23/11/1438
8/15/2017,Madaba,vegetables and fruits,Tomatoes,KG,0.42,23/11/1438
8/15/2017,Zarqa,cereals and tubers,Bread (pita),KG,0.17,23/11/1438
8/15/2017,Zarqa,cereals and tubers,Bulgur,KG,1.25,23/11/1438
8/15/2017,Zarqa,cereals and tubers,Pasta,300 G,0.3,23/11/1438
8/15/2017,Zarqa,cereals and tubers,Potatoes,KG,0.59,23/11/1438
8/15/2017,Zarqa,cereals and tubers,Rice (imported),KG,1.19,23/11/1438
8/15/2017,Zarqa,"meat, fish and eggs",Eggs,2 KG,2.25,23/11/1438
8/15/2017,Zarqa,"meat, fish and eggs","Fish (tuna, canned)",170 G,1,23/11/1438
8/15/2017,Zarqa,"meat, fish and eggs",Meat (beef),KG,9,23/11/1438
8/15/2017,Zarqa,"meat, fish and eggs",Meat (chicken),KG,2.16,23/11/1438
8/15/2017,Zarqa,"meat, fish and eggs","Meat (chicken, whole)",KG,1.31,23/11/1438
8/15/2017,Zarqa,"meat, fish and eggs",Meat (lamb),KG,8.75,23/11/1438
8/15/2017,Zarqa,milk and dairy,Cheese (picon),160 G,0.72,23/11/1438
8/15/2017,Zarqa,milk and dairy,"Cheese (white, boiled)",KG,4.05,23/11/1438
8/15/2017,Zarqa,milk and dairy,Milk (pasteurized),L,1.1,23/11/1438
8/15/2017,Zarqa,miscellaneous food,Salt (iodised),750 G,0.25,23/11/1438
8/15/2017,Zarqa,miscellaneous food,Sugar,KG,0.7,23/11/1438
8/15/2017,Zarqa,non-food,Fuel (gas),12.5 KG,7,23/11/1438
8/15/2017,Zarqa,non-food,Fuel (kerosene),L,0.48,23/11/1438
8/15/2017,Zarqa,non-food,Fuel (petrol-gasoline),L,0.65,23/11/1438
8/15/2017,Zarqa,oil and fats,Oil (olive),L,5.5,23/11/1438
8/15/2017,Zarqa,oil and fats,Oil (vegetable),1.8 L,2.1,23/11/1438
8/15/2017,Zarqa,pulses and nuts,"Beans (fava, dry)",KG,1.65,23/11/1438
8/15/2017,Zarqa,pulses and nuts,Chickpeas,KG,2.48,23/11/1438
8/15/2017,Zarqa,pulses and nuts,Lentils,KG,1.35,23/11/1438
8/15/2017,Zarqa,vegetables and fruits,Apples (red),KG,1.5,23/11/1438
8/15/2017,Zarqa,vegetables and fruits,Bananas,KG,0.8,23/11/1438
8/15/2017,Zarqa,vegetables and fruits,Cucumbers,KG,0.72,23/11/1438
8/15/2017,Zarqa,vegetables and fruits,Garlic,KG,2.66,23/11/1438
8/15/2017,Zarqa,vegetables and fruits,Onions,KG,0.48,23/11/1438
8/15/2017,Zarqa,vegetables and fruits,Oranges (big size),KG,1.09,23/11/1438
8/15/2017,Zarqa,vegetables and fruits,Spinach,KG,0.68,23/11/1438
8/15/2017,Zarqa,vegetables and fruits,Tomatoes,KG,0.35,23/11/1438
9/15/2017,Ajloun,cereals and tubers,Bread (pita),KG,0.17,24/12/1438
9/15/2017,Ajloun,cereals and tubers,Bulgur,KG,0.74,24/12/1438
9/15/2017,Ajloun,cereals and tubers,Pasta,300 G,0.35,24/12/1438
9/15/2017,Ajloun,cereals and tubers,Potatoes,KG,0.62,24/12/1438
9/15/2017,Ajloun,cereals and tubers,Rice (imported),KG,1.17,24/12/1438
9/15/2017,Ajloun,"meat, fish and eggs",Eggs,2 KG,2.65,24/12/1438
9/15/2017,Ajloun,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.99,24/12/1438
9/15/2017,Ajloun,"meat, fish and eggs",Meat (beef),KG,8.38,24/12/1438
9/15/2017,Ajloun,"meat, fish and eggs",Meat (chicken),KG,1.95,24/12/1438
9/15/2017,Ajloun,"meat, fish and eggs","Meat (chicken, whole)",KG,1.23,24/12/1438
9/15/2017,Ajloun,"meat, fish and eggs",Meat (lamb),KG,10.21,24/12/1438
9/15/2017,Ajloun,milk and dairy,Cheese (picon),160 G,0.83,24/12/1438
9/15/2017,Ajloun,milk and dairy,"Cheese (white, boiled)",KG,6,24/12/1438
9/15/2017,Ajloun,milk and dairy,Milk (pasteurized),L,1.23,24/12/1438
9/15/2017,Ajloun,miscellaneous food,Salt (iodised),750 G,0.25,24/12/1438
9/15/2017,Ajloun,miscellaneous food,Sugar,KG,0.72,24/12/1438
9/15/2017,Ajloun,non-food,Fuel (gas),12.5 KG,7,24/12/1438
9/15/2017,Ajloun,non-food,Fuel (kerosene),L,0.49,24/12/1438
9/15/2017,Ajloun,non-food,Fuel (petrol-gasoline),L,0.68,24/12/1438
9/15/2017,Ajloun,oil and fats,Oil (olive),L,6,24/12/1438
9/15/2017,Ajloun,oil and fats,Oil (vegetable),1.8 L,2.1,24/12/1438
9/15/2017,Ajloun,pulses and nuts,"Beans (fava, dry)",KG,1.31,24/12/1438
9/15/2017,Ajloun,pulses and nuts,Chickpeas,KG,1.57,24/12/1438
9/15/2017,Ajloun,pulses and nuts,Lentils,KG,0.96,24/12/1438
9/15/2017,Ajloun,vegetables and fruits,Apples (red),KG,1.57,24/12/1438
9/15/2017,Ajloun,vegetables and fruits,Bananas,KG,0.77,24/12/1438
9/15/2017,Ajloun,vegetables and fruits,Cucumbers,KG,0.65,24/12/1438
9/15/2017,Ajloun,vegetables and fruits,Garlic,KG,1.95,24/12/1438
9/15/2017,Ajloun,vegetables and fruits,Onions,KG,0.56,24/12/1438
9/15/2017,Ajloun,vegetables and fruits,Oranges (big size),KG,1.32,24/12/1438
9/15/2017,Ajloun,vegetables and fruits,Spinach,KG,0.63,24/12/1438
9/15/2017,Ajloun,vegetables and fruits,Tomatoes,KG,0.56,24/12/1438
9/15/2017,Al Aqaba,cereals and tubers,Bread (pita),KG,0.17,24/12/1438
9/15/2017,Al Aqaba,cereals and tubers,Bulgur,KG,0.93,24/12/1438
9/15/2017,Al Aqaba,cereals and tubers,Pasta,300 G,0.32,24/12/1438
9/15/2017,Al Aqaba,cereals and tubers,Potatoes,KG,0.73,24/12/1438
9/15/2017,Al Aqaba,cereals and tubers,Rice (imported),KG,1.22,24/12/1438
9/15/2017,Al Aqaba,"meat, fish and eggs",Eggs,2 KG,2.86,24/12/1438
9/15/2017,Al Aqaba,"meat, fish and eggs",Meat (beef),KG,8.55,24/12/1438
9/15/2017,Al Aqaba,"meat, fish and eggs",Meat (chicken),KG,2,24/12/1438
9/15/2017,Al Aqaba,"meat, fish and eggs","Meat (chicken, whole)",KG,1.42,24/12/1438
9/15/2017,Al Aqaba,"meat, fish and eggs",Meat (lamb),KG,9.5,24/12/1438
9/15/2017,Al Aqaba,milk and dairy,Cheese (picon),160 G,0.73,24/12/1438
9/15/2017,Al Aqaba,milk and dairy,"Cheese (white, boiled)",KG,5.23,24/12/1438
9/15/2017,Al Aqaba,milk and dairy,Milk (pasteurized),L,1.17,24/12/1438
9/15/2017,Al Aqaba,miscellaneous food,Salt (iodised),750 G,0.26,24/12/1438
9/15/2017,Al Aqaba,miscellaneous food,Sugar,KG,0.74,24/12/1438
9/15/2017,Al Aqaba,non-food,Fuel (gas),12.5 KG,7,24/12/1438
9/15/2017,Al Aqaba,non-food,Fuel (kerosene),L,0.49,24/12/1438
9/15/2017,Al Aqaba,non-food,Fuel (petrol-gasoline),L,0.68,24/12/1438
9/15/2017,Al Aqaba,oil and fats,Oil (olive),L,6.65,24/12/1438
9/15/2017,Al Aqaba,oil and fats,Oil (vegetable),1.8 L,2.02,24/12/1438
9/15/2017,Al Aqaba,pulses and nuts,"Beans (fava, dry)",KG,1.57,24/12/1438
9/15/2017,Al Aqaba,pulses and nuts,Chickpeas,KG,2.37,24/12/1438
9/15/2017,Al Aqaba,pulses and nuts,Lentils,KG,1.31,24/12/1438
9/15/2017,Al Aqaba,vegetables and fruits,Apples (red),KG,1.66,24/12/1438
9/15/2017,Al Aqaba,vegetables and fruits,Cucumbers,KG,0.71,24/12/1438
9/15/2017,Al Aqaba,vegetables and fruits,Garlic,KG,2.94,24/12/1438
9/15/2017,Al Aqaba,vegetables and fruits,Onions,KG,0.53,24/12/1438
9/15/2017,Al Aqaba,vegetables and fruits,Oranges (big size),KG,1.36,24/12/1438
9/15/2017,Al Aqaba,vegetables and fruits,Spinach,KG,0.81,24/12/1438
9/15/2017,Al Aqaba,vegetables and fruits,Tomatoes,KG,0.57,24/12/1438
9/15/2017,Al Balqa,cereals and tubers,Bread (pita),KG,0.17,24/12/1438
9/15/2017,Al Balqa,cereals and tubers,Bulgur,KG,0.93,24/12/1438
9/15/2017,Al Balqa,cereals and tubers,Pasta,300 G,0.35,24/12/1438
9/15/2017,Al Balqa,cereals and tubers,Potatoes,KG,0.7,24/12/1438
9/15/2017,Al Balqa,cereals and tubers,Rice (imported),KG,1.45,24/12/1438
9/15/2017,Al Balqa,"meat, fish and eggs",Eggs,2 KG,2.5,24/12/1438
9/15/2017,Al Balqa,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.86,24/12/1438
9/15/2017,Al Balqa,"meat, fish and eggs",Meat (beef),KG,7,24/12/1438
9/15/2017,Al Balqa,"meat, fish and eggs",Meat (chicken),KG,2.2,24/12/1438
9/15/2017,Al Balqa,"meat, fish and eggs","Meat (chicken, whole)",KG,1.26,24/12/1438
9/15/2017,Al Balqa,"meat, fish and eggs",Meat (lamb),KG,8,24/12/1438
9/15/2017,Al Balqa,milk and dairy,Cheese (picon),160 G,0.65,24/12/1438
9/15/2017,Al Balqa,milk and dairy,"Cheese (white, boiled)",KG,6,24/12/1438
9/15/2017,Al Balqa,milk and dairy,Milk (pasteurized),L,1,24/12/1438
9/15/2017,Al Balqa,miscellaneous food,Salt (iodised),750 G,0.25,24/12/1438
9/15/2017,Al Balqa,miscellaneous food,Sugar,KG,0.83,24/12/1438
9/15/2017,Al Balqa,non-food,Fuel (gas),12.5 KG,7,24/12/1438
9/15/2017,Al Balqa,non-food,Fuel (kerosene),L,0.49,24/12/1438
9/15/2017,Al Balqa,non-food,Fuel (petrol-gasoline),L,0.68,24/12/1438
9/15/2017,Al Balqa,oil and fats,Oil (olive),L,5.5,24/12/1438
9/15/2017,Al Balqa,oil and fats,Oil (vegetable),1.8 L,2,24/12/1438
9/15/2017,Al Balqa,pulses and nuts,"Beans (fava, dry)",KG,1.62,24/12/1438
9/15/2017,Al Balqa,pulses and nuts,Chickpeas,KG,2.5,24/12/1438
9/15/2017,Al Balqa,pulses and nuts,Lentils,KG,1.04,24/12/1438
9/15/2017,Al Balqa,vegetables and fruits,Apples (red),KG,1.6,24/12/1438
9/15/2017,Al Balqa,vegetables and fruits,Bananas,KG,0.78,24/12/1438
9/15/2017,Al Balqa,vegetables and fruits,Cucumbers,KG,0.75,24/12/1438
9/15/2017,Al Balqa,vegetables and fruits,Garlic,KG,2,24/12/1438
9/15/2017,Al Balqa,vegetables and fruits,Onions,KG,0.45,24/12/1438
9/15/2017,Al Balqa,vegetables and fruits,Oranges (big size),KG,1.5,24/12/1438
9/15/2017,Al Balqa,vegetables and fruits,Spinach,KG,0.65,24/12/1438
9/15/2017,Al Balqa,vegetables and fruits,Tomatoes,KG,0.6,24/12/1438
9/15/2017,Al Karak,cereals and tubers,Bread (pita),KG,0.17,24/12/1438
9/15/2017,Al Karak,cereals and tubers,Bulgur,KG,1.02,24/12/1438
9/15/2017,Al Karak,cereals and tubers,Pasta,300 G,0.4,24/12/1438
9/15/2017,Al Karak,cereals and tubers,Potatoes,KG,0.6,24/12/1438
9/15/2017,Al Karak,cereals and tubers,Rice (imported),KG,1.24,24/12/1438
9/15/2017,Al Karak,"meat, fish and eggs",Eggs,2 KG,2.79,24/12/1438
9/15/2017,Al Karak,"meat, fish and eggs","Fish (tuna, canned)",170 G,1,24/12/1438
9/15/2017,Al Karak,"meat, fish and eggs",Meat (beef),KG,7,24/12/1438
9/15/2017,Al Karak,"meat, fish and eggs",Meat (chicken),KG,2.26,24/12/1438
9/15/2017,Al Karak,"meat, fish and eggs","Meat (chicken, whole)",KG,1.09,24/12/1438
9/15/2017,Al Karak,"meat, fish and eggs",Meat (lamb),KG,8.42,24/12/1438
9/15/2017,Al Karak,milk and dairy,Cheese (picon),160 G,0.75,24/12/1438
9/15/2017,Al Karak,milk and dairy,"Cheese (white, boiled)",KG,4.55,24/12/1438
9/15/2017,Al Karak,milk and dairy,Milk (pasteurized),L,1.1,24/12/1438
9/15/2017,Al Karak,miscellaneous food,Salt (iodised),750 G,0.25,24/12/1438
9/15/2017,Al Karak,miscellaneous food,Sugar,KG,0.76,24/12/1438
9/15/2017,Al Karak,non-food,Fuel (gas),12.5 KG,7,24/12/1438
9/15/2017,Al Karak,non-food,Fuel (kerosene),L,0.49,24/12/1438
9/15/2017,Al Karak,non-food,Fuel (petrol-gasoline),L,0.68,24/12/1438
9/15/2017,Al Karak,oil and fats,Oil (olive),L,4.7,24/12/1438
9/15/2017,Al Karak,oil and fats,Oil (vegetable),1.8 L,1.82,24/12/1438
9/15/2017,Al Karak,pulses and nuts,"Beans (fava, dry)",KG,1.32,24/12/1438
9/15/2017,Al Karak,pulses and nuts,Chickpeas,KG,2.21,24/12/1438
9/15/2017,Al Karak,pulses and nuts,Lentils,KG,1.74,24/12/1438
9/15/2017,Al Karak,vegetables and fruits,Apples (red),KG,1.24,24/12/1438
9/15/2017,Al Karak,vegetables and fruits,Bananas,KG,0.73,24/12/1438
9/15/2017,Al Karak,vegetables and fruits,Cucumbers,KG,0.57,24/12/1438
9/15/2017,Al Karak,vegetables and fruits,Garlic,KG,2.19,24/12/1438
9/15/2017,Al Karak,vegetables and fruits,Onions,KG,0.51,24/12/1438
9/15/2017,Al Karak,vegetables and fruits,Oranges (big size),KG,1.1,24/12/1438
9/15/2017,Al Karak,vegetables and fruits,Tomatoes,KG,0.63,24/12/1438
9/15/2017,Al Mafraq,cereals and tubers,Bread (pita),KG,0.17,24/12/1438
9/15/2017,Al Mafraq,cereals and tubers,Bulgur,KG,0.83,24/12/1438
9/15/2017,Al Mafraq,cereals and tubers,Pasta,300 G,0.36,24/12/1438
9/15/2017,Al Mafraq,cereals and tubers,Potatoes,KG,0.62,24/12/1438
9/15/2017,Al Mafraq,cereals and tubers,Rice (imported),KG,1.31,24/12/1438
9/15/2017,Al Mafraq,"meat, fish and eggs",Eggs,2 KG,2.6,24/12/1438
9/15/2017,Al Mafraq,"meat, fish and eggs","Fish (tuna, canned)",170 G,0.98,24/12/1438
9/15/2017,Al Mafraq,"meat, fish and eggs",Meat (beef),KG,7.75,24/12/1438
9/15/2017,Al Mafraq,"meat, fish and eggs",Meat (chicken),KG,2,24/12/1438
9/15/2017,Al Mafraq,"meat, fish and eggs","Meat (chicken, whole)",KG,1.28,24/12/1438
9/15/2017,Al Mafraq,"meat, fish and eggs",Meat (lamb),KG,10.11,24/12/1438
9/15/2017,Al Mafraq,milk and dairy,Cheese (picon),160 G,0.75,24/12/1438
9/15/2017,Al Mafraq,milk and dairy,"Cheese (white, boiled)",KG,6,24/12/1438
9/15/2017,Al Mafraq,milk and dairy,Milk (pasteurized),L,1.2,24/12/1438
9/15/2017,Al Mafraq,miscellaneous food,Salt (iodised),750 G,0.23,24/12/1438
9/15/2017,Al Mafraq,miscellaneous food,Sugar,KG,0.78,24/12/1438
9/15/2017,Al Mafraq,non-food,Fuel (gas),12.5 KG,7,24/12/1438
9/15/2017,Al Mafraq,non-food,Fuel (kerosene),L,0.49,24/12/1438
9/15/2017,Al Mafraq,non-food,Fuel (petrol-gasoline),L,0.68,24/12/1438
9/15/2017,Al Mafraq,oil and fats,Oil (olive),L,6,24/12/1438
9/15/2017,Al Mafraq,oil and fats,Oil (vegetable),1.8 L,1.97,24/12/1438
9/15/2017,Al Mafraq,pulses and nuts,"Beans (fava, dry)",KG,1.65,24/12/1438
9/15/2017,Al Mafraq,pulses and nuts,Chickpeas,KG,2.06,24/12/1438
9/15/2017,Al Mafraq,pulses and nuts,Lentils,KG,1.09,24/12/1438
9/15/2017,Al Mafraq,vegetables and fruits,Apples (red),KG,1.49,24/12/1438
9/15/2017,Al Mafraq,vegetables and fruits,Bananas,KG,0.75,24/12/1438
9/15/2017,Al Mafraq,vegetables and fruits,Cucumbers,KG,0.62,24/12/1438
9/15/2017,Al Mafraq,vegetables and fruits,Garlic,KG,2.15,24/12/1438
9/15/2017,Al Mafraq,vegetables and fruits,Onions,KG,0.6,24/12/1438
9/15/2017,Al Mafraq,vegetables and fruits,Oranges (big size),KG,1.25,24/12/1438
9/15/2017,Al Mafraq,vegetables and fruits,Spinach,KG,0.64,24/12/1438
9/15/2017,Al Mafraq,vegetables and fruits,Tomatoes,KG,0.57,24/12/1438
9/15/2017,Al Tafilah,cereals and tubers,Bread (pita),KG,0.16,24/12/1438
9/15/2017,Al Tafilah,cereals and tubers,Bulgur,KG,0.74,24/12/1438
9/15/2017,Al Tafilah,cereals and tubers,Pasta,300 G,0.38,24/12/1438
9/15/2017,Al Tafilah,cereals and tubers,Potatoes,KG,0.52,24/12/1438
9/15/2017,Al Tafilah,cereals and tubers,Rice (imported),KG,1.25,24/12/1438
9/15/2017,Al Tafilah,"meat, fish and eggs",Eggs,2 KG,2.75,24/12/1438
9/15/2017,Al Tafilah,"meat, fish and eggs","Fish (tuna, canned)",170 G,1,24/12/1438
9/15/2017,Al Tafilah,"meat, fish and eggs",Meat (beef),KG,8,24/12/1438
9/15/2017,Al Tafilah,"meat, fish and eggs",Meat (chicken),KG,2.26,24/12/1438
9/15/2017,Al Tafilah,"meat, fish and eggs","Meat (chicken, whole)",KG,1.13,24/12/1438
9/15/2017,Al Tafilah,"meat, fish and eggs",Meat (lamb),KG,9,24/12/1438
9/15/2017,Al Tafilah,milk and dairy,Cheese (picon),160 G,0.73,24/12/1438
9/15/2017,Al Tafilah,milk and dairy,"Cheese (white, boiled)",KG,5,24/12/1438
9/15/2017,Al Tafilah,milk and dairy,Milk (pasteurized),L,1.2,24/12/1438
9/15/2017,Al Tafilah,miscellaneous food,Salt (iodised),750 G,0.27,24/12/1438
9/15/2017,Al Tafilah,miscellaneous food,Sugar,KG,0.75,24/12/1438
9/15/2017,Al Tafilah,non-food,Fuel (gas),12.5 KG,7,24/12/1438
9/15/2017,Al Tafilah,non-food,Fuel (kerosene),L,0.49,24/12/1438
9/15/2017,Al Tafilah,non-food,Fuel (petrol-gasoline),L,0.68,24/12/1438
9/15/2017,Al Tafilah,oil and fats,Oil (olive),L,5,24/12/1438
9/15/2017,Al Tafilah,oil and fats,Oil (vegetable),1.8 L,1.78,24/12/1438
9/15/2017,Al Tafilah,pulses and nuts,"Beans (fava, dry)",KG,1.24,24/12/1438
